id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bentuk_kekerasan,jumlah_korban,satuan,tahun
1452,32,JAWA BARAT,3271,KOTA BOGOR,SEKSUAL,4,ORANG,2024
1453,32,JAWA BARAT,3271,KOTA BOGOR,EKSPLOITASI,0,ORANG,2024
1454,32,JAWA BARAT,3271,KOTA BOGOR,TRAFFICKING,0,ORANG,2024
1455,32,JAWA BARAT,3271,KOTA BOGOR,PENELANTARAN,4,ORANG,2024
1456,32,JAWA BARAT,3271,KOTA BOGOR,LAINNYA,0,ORANG,2024
1457,32,JAWA BARAT,3272,KOTA SUKABUMI,FISIK,9,ORANG,2024
1458,32,JAWA BARAT,3272,KOTA SUKABUMI,PSIKIS,9,ORANG,2024
1459,32,JAWA BARAT,3272,KOTA SUKABUMI,SEKSUAL,5,ORANG,2024
1460,32,JAWA BARAT,3272,KOTA SUKABUMI,EKSPLOITASI,0,ORANG,2024
1461,32,JAWA BARAT,3272,KOTA SUKABUMI,TRAFFICKING,0,ORANG,2024
1462,32,JAWA BARAT,3272,KOTA SUKABUMI,PENELANTARAN,1,ORANG,2024
1463,32,JAWA BARAT,3272,KOTA SUKABUMI,LAINNYA,6,ORANG,2024
1464,32,JAWA BARAT,3273,KOTA BANDUNG,FISIK,17,ORANG,2024
1465,32,JAWA BARAT,3273,KOTA BANDUNG,PSIKIS,26,ORANG,2024
1466,32,JAWA BARAT,3273,KOTA BANDUNG,SEKSUAL,17,ORANG,2024
1467,32,JAWA BARAT,3273,KOTA BANDUNG,EKSPLOITASI,0,ORANG,2024
1468,32,JAWA BARAT,3273,KOTA BANDUNG,TRAFFICKING,2,ORANG,2024
1469,32,JAWA BARAT,3273,KOTA BANDUNG,PENELANTARAN,1,ORANG,2024
1470,32,JAWA BARAT,3273,KOTA BANDUNG,LAINNYA,4,ORANG,2024
1471,32,JAWA BARAT,3274,KOTA CIREBON,FISIK,0,ORANG,2024
1472,32,JAWA BARAT,3274,KOTA CIREBON,PSIKIS,0,ORANG,2024
1473,32,JAWA BARAT,3274,KOTA CIREBON,SEKSUAL,5,ORANG,2024
1474,32,JAWA BARAT,3274,KOTA CIREBON,EKSPLOITASI,0,ORANG,2024
1475,32,JAWA BARAT,3274,KOTA CIREBON,TRAFFICKING,0,ORANG,2024
1476,32,JAWA BARAT,3274,KOTA CIREBON,PENELANTARAN,0,ORANG,2024
1477,32,JAWA BARAT,3274,KOTA CIREBON,LAINNYA,0,ORANG,2024
1478,32,JAWA BARAT,3275,KOTA BEKASI,FISIK,18,ORANG,2024
1479,32,JAWA BARAT,3275,KOTA BEKASI,PSIKIS,28,ORANG,2024
1480,32,JAWA BARAT,3275,KOTA BEKASI,SEKSUAL,16,ORANG,2024
1481,32,JAWA BARAT,3275,KOTA BEKASI,EKSPLOITASI,0,ORANG,2024
1482,32,JAWA BARAT,3275,KOTA BEKASI,TRAFFICKING,0,ORANG,2024
1483,32,JAWA BARAT,3275,KOTA BEKASI,PENELANTARAN,2,ORANG,2024
1484,32,JAWA BARAT,3275,KOTA BEKASI,LAINNYA,15,ORANG,2024
1485,32,JAWA BARAT,3276,KOTA DEPOK,FISIK,0,ORANG,2024
1486,32,JAWA BARAT,3276,KOTA DEPOK,PSIKIS,0,ORANG,2024
1487,32,JAWA BARAT,3276,KOTA DEPOK,SEKSUAL,1,ORANG,2024
1488,32,JAWA BARAT,3276,KOTA DEPOK,EKSPLOITASI,0,ORANG,2024
1489,32,JAWA BARAT,3276,KOTA DEPOK,TRAFFICKING,0,ORANG,2024
1490,32,JAWA BARAT,3276,KOTA DEPOK,PENELANTARAN,0,ORANG,2024
1491,32,JAWA BARAT,3276,KOTA DEPOK,LAINNYA,0,ORANG,2024
1492,32,JAWA BARAT,3277,KOTA CIMAHI,FISIK,0,ORANG,2024
1493,32,JAWA BARAT,3277,KOTA CIMAHI,PSIKIS,0,ORANG,2024
1494,32,JAWA BARAT,3277,KOTA CIMAHI,SEKSUAL,0,ORANG,2024
1495,32,JAWA BARAT,3277,KOTA CIMAHI,EKSPLOITASI,0,ORANG,2024
1496,32,JAWA BARAT,3277,KOTA CIMAHI,TRAFFICKING,0,ORANG,2024
1497,32,JAWA BARAT,3277,KOTA CIMAHI,PENELANTARAN,0,ORANG,2024
1498,32,JAWA BARAT,3277,KOTA CIMAHI,LAINNYA,0,ORANG,2024
1499,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FISIK,0,ORANG,2024
1500,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PSIKIS,0,ORANG,2024
1501,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEKSUAL,0,ORANG,2024
1502,32,JAWA BARAT,3278,KOTA TASIKMALAYA,EKSPLOITASI,0,ORANG,2024
1503,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TRAFFICKING,0,ORANG,2024
1504,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENELANTARAN,0,ORANG,2024
1505,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAINNYA,0,ORANG,2024
1506,32,JAWA BARAT,3279,KOTA BANJAR,FISIK,0,ORANG,2024
1507,32,JAWA BARAT,3279,KOTA BANJAR,PSIKIS,0,ORANG,2024
1508,32,JAWA BARAT,3279,KOTA BANJAR,SEKSUAL,0,ORANG,2024
1509,32,JAWA BARAT,3279,KOTA BANJAR,EKSPLOITASI,0,ORANG,2024
1510,32,JAWA BARAT,3279,KOTA BANJAR,TRAFFICKING,0,ORANG,2024
1511,32,JAWA BARAT,3279,KOTA BANJAR,PENELANTARAN,0,ORANG,2024
1512,32,JAWA BARAT,3279,KOTA BANJAR,LAINNYA,0,ORANG,2024
